,Age,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,Wine,Fruit,Meat,Fish,Sweets,Gold,NumDealsPurchases,Web,Catalog,Store,WebVisits,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Spending,Time_With_Company,Children,Has_Child,TotalAcceptedCmp,Family_size
712,68,Postgraduate,Partner,53593.0,1,1,07-08-2012,60,349,4,78,6,0,43,8,7,2,6,8,0,0,0,0,0,0,0,480,113.56666666666666,2,Has Child,0,4
713,43,Graduate,Partner,66373.0,1,1,12-06-2013,57,328,9,124,12,24,109,7,4,2,10,3,0,0,0,0,0,0,0,606,103.26666666666667,2,Has Child,0,4
714,73,Postgraduate,Single,45072.0,1,2,16-10-2013,74,144,2,99,7,2,30,5,6,1,4,8,0,0,0,0,0,0,0,284,99.06666666666666,3,Has Child,0,4
715,48,Graduate,Single,89694.0,1,1,09-10-2013,22,1126,28,211,37,28,42,3,4,3,4,5,0,1,1,1,0,0,0,1472,99.3,2,Has Child,3,3
716,72,Graduate,Partner,72025.0,0,0,29-04-2014,46,967,0,617,43,50,0,1,4,8,13,2,0,1,1,1,0,0,1,1677,92.56666666666666,0,No Child,4,2
717,48,Graduate,Partner,67432.0,0,1,29-03-2013,69,432,79,341,177,136,170,2,8,5,4,4,0,0,0,0,0,0,0,1335,105.76666666666667,1,Has Child,0,3
718,69,Postgraduate,Partner,70545.0,0,1,03-06-2014,29,138,39,63,55,18,21,1,4,1,7,2,0,0,0,0,0,0,0,334,91.4,1,Has Child,0,3
719,32,Undergraduate,Partner,17487.0,1,0,18-03-2013,37,0,0,1,7,4,6,1,1,0,2,7,0,0,0,0,0,0,0,18,106.13333333333334,1,Has Child,0,3
720,52,Graduate,Partner,62882.0,0,1,09-08-2012,26,509,133,497,78,24,97,2,7,5,6,4,0,0,0,0,0,0,0,1338,113.5,1,Has Child,0,3
721,68,Postgraduate,Single,64108.0,0,1,23-03-2013,8,948,10,86,13,21,21,4,6,9,11,5,0,0,0,0,0,0,0,1099,105.96666666666667,1,Has Child,0,2
722,65,Postgraduate,Partner,34941.0,1,1,06-03-2013,26,39,2,25,4,3,24,2,3,0,3,8,0,0,0,0,0,0,0,97,106.53333333333333,2,Has Child,0,4
723,71,Postgraduate,Single,48767.0,1,2,01-01-2014,79,28,1,21,3,0,10,3,2,1,3,5,0,0,0,0,0,0,0,63,96.5,3,Has Child,0,4
724,43,Undergraduate,Partner,38702.0,1,0,01-08-2013,71,13,11,24,13,8,40,2,3,0,4,6,0,0,0,0,0,0,0,109,101.6,1,Has Child,0,3
725,57,Graduate,Partner,82224.0,0,0,25-01-2014,83,307,26,360,138,31,40,1,6,9,5,3,0,0,0,1,0,0,0,902,95.7,0,No Child,1,2
726,69,Graduate,Partner,83844.0,0,0,12-05-2013,57,901,31,345,75,31,191,1,4,4,11,1,0,0,1,0,0,0,0,1574,104.3,0,No Child,1,2
727,46,Undergraduate,Partner,17003.0,1,0,09-12-2013,37,2,5,12,4,8,7,3,2,0,4,5,0,0,0,0,0,0,0,38,97.26666666666667,1,Has Child,0,3
728,26,Graduate,Single,71163.0,0,0,09-03-2014,30,283,17,372,138,106,44,1,3,8,12,1,0,0,0,0,0,0,0,960,94.26666666666667,0,No Child,0,1
729,51,Graduate,Single,33697.0,1,0,15-09-2013,34,4,3,7,0,3,11,1,1,0,2,7,1,0,0,0,0,0,0,28,100.1,1,Has Child,1,2
730,67,Undergraduate,Partner,63564.0,0,0,29-01-2014,0,769,80,252,15,34,65,1,10,10,7,6,1,0,0,0,0,0,1,1215,95.56666666666666,0,No Child,2,2
731,49,Postgraduate,Partner,83443.0,0,0,31-12-2013,89,518,42,742,55,56,84,1,6,10,5,2,0,0,0,0,0,0,0,1497,96.53333333333333,0,No Child,0,2
732,63,Postgraduate,Partner,51518.0,0,1,03-10-2013,92,350,8,66,17,4,4,2,3,2,10,3,0,0,0,0,0,0,0,449,99.5,1,Has Child,0,3
733,46,Graduate,Single,58330.0,0,1,25-12-2013,87,445,53,213,104,98,151,1,6,4,13,4,0,0,0,0,0,0,0,1064,96.73333333333333,1,Has Child,0,2
734,52,Graduate,Partner,80952.0,0,0,28-02-2013,20,778,178,689,41,27,44,1,8,5,11,8,0,1,1,1,0,0,1,1757,106.73333333333333,0,No Child,4,2
735,42,Graduate,Partner,75507.0,0,0,02-05-2014,56,709,93,374,104,80,80,1,8,6,6,3,0,0,0,0,0,0,0,1440,92.46666666666667,0,No Child,0,2
736,43,Undergraduate,Partner,63855.0,0,0,09-02-2013,28,359,35,314,93,116,89,1,7,3,13,4,0,0,0,0,0,0,0,1006,107.36666666666666,0,No Child,0,2
737,49,Postgraduate,Partner,62220.0,0,1,11-08-2012,55,799,12,375,16,12,12,5,7,6,5,6,0,0,0,0,0,0,1,1226,113.43333333333334,1,Has Child,1,3
738,57,Graduate,Partner,58512.0,0,1,19-09-2013,25,895,10,101,13,0,152,5,3,4,8,8,0,0,0,0,0,0,0,1171,99.96666666666667,1,Has Child,0,3
739,42,Postgraduate,Partner,40662.0,1,0,15-03-2013,0,40,2,23,0,4,23,2,2,1,3,4,0,0,0,0,0,0,0,92,106.23333333333333,1,Has Child,0,3
740,62,Postgraduate,Partner,38829.0,0,1,06-04-2014,86,76,0,7,0,0,16,1,3,2,2,5,0,0,0,0,0,0,0,99,93.33333333333333,1,Has Child,0,3
741,40,Undergraduate,Partner,35523.0,1,0,03-10-2013,8,11,5,22,12,5,11,2,3,0,3,7,0,0,0,0,0,0,0,66,99.5,1,Has Child,0,3
742,54,Graduate,Single,79146.0,1,1,24-04-2014,33,245,16,223,21,43,16,2,8,1,8,6,0,0,0,0,0,0,0,564,92.73333333333333,2,Has Child,0,3
743,33,Postgraduate,Partner,78285.0,0,0,28-10-2013,13,647,107,391,175,67,40,1,6,4,10,3,0,0,0,0,0,0,0,1427,98.66666666666667,0,No Child,0,2
744,43,Postgraduate,Single,31626.0,1,0,10-05-2013,12,39,1,9,2,1,34,1,2,1,2,7,1,0,0,0,0,0,1,86,104.36666666666666,1,Has Child,2,2
745,69,Graduate,Single,75127.0,0,0,22-05-2014,92,203,35,305,46,17,227,1,2,11,5,1,0,0,0,0,0,0,0,833,91.8,0,No Child,0,1
746,66,Graduate,Partner,48726.0,0,1,27-04-2013,90,138,3,38,4,0,59,3,3,2,4,6,0,0,0,0,0,0,0,242,104.8,1,Has Child,0,3
747,44,Graduate,Partner,74985.0,0,0,11-09-2012,8,587,51,898,247,0,86,1,3,6,7,2,0,0,0,0,0,0,0,1869,112.4,0,No Child,0,2
748,34,Graduate,Partner,67430.0,0,0,05-09-2012,6,595,97,291,127,133,121,1,11,5,12,6,0,0,0,0,0,0,0,1364,112.6,0,No Child,0,2
749,56,Undergraduate,Partner,46891.0,0,1,01-09-2013,91,43,12,23,29,15,61,1,2,1,4,4,0,0,0,0,0,0,0,183,100.56666666666666,1,Has Child,0,3
750,65,Postgraduate,Partner,62058.0,0,1,26-05-2013,52,301,7,74,10,0,58,4,6,1,7,6,0,0,0,0,0,0,0,450,103.83333333333333,1,Has Child,0,3
751,42,Graduate,Partner,72063.0,0,1,03-07-2013,3,180,32,348,76,32,90,2,5,2,12,2,0,0,0,0,0,0,0,758,102.56666666666666,1,Has Child,0,3
752,70,Postgraduate,Partner,78939.0,0,0,12-12-2013,57,794,115,243,150,0,205,1,8,5,6,3,0,0,0,0,0,0,0,1507,97.16666666666667,0,No Child,0,2
753,56,Graduate,Single,42720.0,1,1,24-04-2013,9,392,5,91,28,26,112,8,7,3,7,8,0,0,0,0,0,0,1,654,104.9,2,Has Child,1,3
754,49,Graduate,Partner,33622.0,1,1,13-04-2013,22,39,1,22,3,4,12,3,2,0,4,7,0,0,0,0,0,0,0,81,105.26666666666667,2,Has Child,0,4
755,64,Postgraduate,Partner,6835.0,0,1,08-12-2012,76,107,2,12,2,2,12,0,0,0,1,20,0,0,0,0,0,0,0,137,109.46666666666667,1,Has Child,0,3
756,68,Graduate,Partner,41452.0,1,1,06-03-2013,86,13,0,3,0,0,0,1,1,0,2,7,0,0,0,0,0,0,0,16,106.53333333333333,2,Has Child,0,4
757,56,Postgraduate,Single,40760.0,0,1,30-08-2013,64,70,0,17,0,0,6,2,2,1,3,6,0,0,0,0,0,0,0,93,100.63333333333334,1,Has Child,0,2
758,63,Postgraduate,Partner,74250.0,0,0,26-01-2014,90,680,11,392,75,0,0,1,2,11,4,1,0,0,0,0,0,0,0,1158,95.66666666666667,0,No Child,0,2
759,66,Postgraduate,Single,51124.0,1,1,18-12-2013,79,26,1,11,0,1,4,2,1,0,3,3,0,0,0,0,0,0,0,43,96.96666666666667,2,Has Child,0,3
760,50,Graduate,Single,72258.0,0,1,12-09-2013,28,522,0,522,227,120,134,2,6,9,5,2,0,0,0,0,0,0,0,1525,100.2,1,Has Child,0,2
761,47,Postgraduate,Single,71466.0,0,0,05-04-2014,86,412,12,546,78,182,0,1,4,4,10,1,0,0,0,0,0,0,0,1230,93.36666666666666,0,No Child,0,1
762,45,Graduate,Partner,36283.0,1,1,14-04-2014,42,6,5,5,8,0,5,2,1,0,3,4,0,0,0,0,0,0,0,29,93.06666666666666,2,Has Child,0,4
763,51,Graduate,Single,20587.0,1,0,11-05-2014,39,2,3,6,4,1,9,1,1,1,2,7,0,0,0,0,0,0,0,25,92.16666666666667,1,Has Child,0,2
764,49,Graduate,Partner,30467.0,1,0,19-03-2014,8,1,3,8,2,5,5,1,1,0,2,7,0,0,0,0,0,0,0,24,93.93333333333334,1,Has Child,0,3
765,49,Graduate,Partner,31590.0,1,0,18-06-2013,40,6,2,15,6,6,3,1,1,0,3,8,0,0,0,0,0,0,0,38,103.06666666666666,1,Has Child,0,3
766,35,Undergraduate,Partner,20425.0,1,0,29-10-2012,5,4,12,5,3,16,17,2,2,0,3,7,0,0,0,0,0,0,0,57,110.8,1,Has Child,0,3
767,61,Postgraduate,Partner,17144.0,1,1,15-02-2014,96,18,2,19,0,2,6,5,3,0,4,7,0,0,0,0,0,0,0,47,95.0,2,Has Child,0,4
768,53,Postgraduate,Single,42564.0,0,1,02-01-2013,28,324,48,186,39,18,198,6,6,8,4,7,1,0,0,0,0,0,1,813,108.63333333333334,1,Has Child,2,2
769,43,Postgraduate,Partner,43783.0,1,0,29-05-2014,22,327,9,125,25,4,139,6,7,1,8,7,1,0,0,0,0,0,0,629,91.56666666666666,1,Has Child,1,3
770,45,Graduate,Single,40780.0,0,1,08-09-2012,30,229,27,71,13,3,34,4,7,1,5,9,0,0,0,0,0,0,0,377,112.5,1,Has Child,0,2
771,76,Postgraduate,Partner,62847.0,0,0,15-01-2013,45,521,168,706,80,76,61,1,3,6,4,2,0,0,0,0,0,0,0,1612,108.2,0,No Child,0,2
772,64,Postgraduate,Partner,82017.0,0,0,07-11-2012,58,184,23,446,30,23,23,1,5,4,7,2,0,1,1,1,0,0,1,729,110.5,0,No Child,4,2
773,71,Graduate,Single,16813.0,0,0,19-07-2013,49,4,8,11,12,2,13,1,2,0,3,7,1,0,0,0,0,0,0,50,102.03333333333333,0,No Child,1,1
774,43,Graduate,Partner,51267.0,1,1,29-10-2013,37,183,2,64,7,2,12,4,3,3,5,4,0,0,0,0,0,0,0,270,98.63333333333334,2,Has Child,0,4
775,60,Graduate,Single,46524.0,0,1,05-04-2013,70,31,19,35,26,14,52,2,1,1,5,3,0,0,0,0,0,0,0,177,105.53333333333333,1,Has Child,0,2
776,59,Postgraduate,Single,45183.0,0,0,20-01-2013,33,219,3,60,12,9,12,1,4,1,7,7,0,1,0,0,0,0,0,315,108.03333333333333,0,No Child,1,1
777,67,Postgraduate,Partner,70421.0,0,1,28-06-2014,98,479,28,136,75,14,35,3,10,3,7,6,0,0,0,0,0,0,0,767,90.56666666666666,1,Has Child,0,3
778,56,Undergraduate,Single,60161.0,0,1,23-10-2012,17,584,44,212,46,8,177,3,11,4,8,8,0,0,0,0,0,0,0,1071,111.0,1,Has Child,0,2
779,48,Graduate,Partner,73926.0,0,0,02-03-2013,54,627,91,597,159,91,15,1,6,5,12,3,0,0,0,0,0,0,0,1580,106.66666666666667,0,No Child,0,2
780,53,Graduate,Partner,19329.0,1,0,14-12-2013,39,24,1,16,12,2,5,3,4,0,3,8,0,0,0,0,0,0,0,60,97.1,1,Has Child,0,3
781,51,Postgraduate,Partner,61872.0,0,1,13-12-2013,81,330,5,159,36,27,16,4,4,4,9,4,0,0,0,0,0,0,0,573,97.13333333333334,1,Has Child,0,3
782,65,Graduate,Single,46984.0,1,1,26-03-2013,71,19,1,10,2,1,8,1,1,0,3,5,0,0,0,0,0,0,0,41,105.86666666666666,2,Has Child,0,3
783,70,Graduate,Partner,34838.0,1,1,19-01-2013,62,28,23,29,29,14,47,3,2,1,4,6,0,0,0,0,0,0,0,170,108.06666666666666,2,Has Child,0,4
784,77,Postgraduate,Single,82716.0,0,0,05-11-2013,8,606,148,228,15,148,22,1,6,8,13,2,0,0,0,0,0,0,0,1167,98.4,0,No Child,0,1
785,63,Graduate,Partner,48192.0,0,0,06-04-2013,76,1039,43,204,153,58,29,3,2,8,12,8,0,1,0,1,1,0,1,1526,105.5,0,No Child,4,2
786,45,Postgraduate,Partner,49681.0,0,2,04-11-2013,66,411,0,26,0,0,21,6,7,1,7,7,0,0,0,0,0,0,0,458,98.43333333333334,2,Has Child,0,4
787,50,Postgraduate,Partner,56850.0,0,1,23-03-2014,83,34,1,19,2,7,0,1,1,1,3,2,0,0,0,0,0,0,0,63,93.8,1,Has Child,0,3
788,64,Graduate,Partner,55267.0,0,1,21-10-2013,28,161,28,136,32,3,45,4,3,4,6,3,0,0,0,0,0,0,0,405,98.9,1,Has Child,0,3
789,49,Graduate,Partner,59666.0,1,1,22-03-2013,87,623,53,178,23,17,133,7,3,2,8,8,0,1,0,0,0,0,0,1027,106.0,2,Has Child,1,4
790,49,Graduate,Single,72504.0,0,1,06-04-2013,43,604,26,470,123,161,94,2,5,9,6,2,0,0,0,0,0,0,0,1478,105.5,1,Has Child,0,2
791,40,Graduate,Partner,26872.0,0,0,16-10-2013,0,3,10,8,3,16,32,1,1,1,2,6,0,0,0,0,0,0,0,72,99.06666666666666,0,No Child,0,2
792,49,Graduate,Single,21359.0,1,0,20-04-2013,1,12,2,17,6,1,10,2,2,0,3,8,0,0,0,0,0,0,1,48,105.03333333333333,1,Has Child,1,2
793,46,Graduate,Single,73170.0,0,0,31-05-2014,1,184,174,256,50,30,32,1,5,4,6,2,0,0,0,0,0,0,0,726,91.5,0,No Child,0,1
794,66,Postgraduate,Partner,52750.0,0,1,04-02-2013,72,393,0,239,90,69,69,6,5,7,9,4,0,0,0,0,0,0,0,860,107.53333333333333,1,Has Child,0,3
795,35,Postgraduate,Partner,91820.0,0,0,23-11-2013,72,410,73,747,76,161,30,0,5,5,12,1,0,0,0,0,0,0,0,1497,97.8,0,No Child,0,2
796,51,Postgraduate,Partner,65968.0,0,1,12-05-2014,12,376,9,83,19,4,4,2,5,4,7,3,0,0,0,0,0,0,0,495,92.13333333333334,1,Has Child,0,3
797,45,Graduate,Partner,30772.0,1,1,12-03-2014,89,7,2,4,2,1,4,1,1,0,2,6,0,0,0,0,0,0,0,20,94.16666666666667,2,Has Child,0,4
798,67,Graduate,Single,22507.0,0,0,24-11-2012,67,68,0,226,51,157,68,3,10,2,4,9,0,0,0,0,0,0,0,570,109.93333333333334,0,No Child,0,1
799,49,Graduate,Partner,65685.0,0,1,29-03-2014,54,642,14,49,0,7,57,1,9,2,9,5,0,0,0,0,0,0,0,769,93.6,1,Has Child,0,3
800,43,Undergraduate,Partner,25804.0,1,0,01-09-2013,34,8,7,9,13,6,12,2,2,0,3,8,0,0,0,0,0,0,0,55,100.56666666666666,1,Has Child,0,3
801,41,Postgraduate,Single,76412.0,0,0,05-05-2013,15,840,53,804,23,71,17,1,5,4,8,3,0,0,1,1,0,0,1,1808,104.53333333333333,0,No Child,3,1
802,49,Graduate,Partner,22063.0,1,0,08-08-2013,43,7,10,13,3,11,11,2,2,0,3,7,0,0,0,0,0,0,0,55,101.36666666666666,1,Has Child,0,3
803,60,Graduate,Single,57091.0,0,0,15-06-2014,0,464,5,64,7,0,37,1,7,3,7,5,0,0,0,0,1,0,1,577,91.0,0,No Child,2,1
804,58,Graduate,Partner,22419.0,0,0,18-04-2013,74,30,3,47,19,21,42,1,3,2,2,8,0,0,0,0,0,0,0,162,105.1,0,No Child,0,2
805,62,Graduate,Partner,87771.0,0,1,22-05-2013,61,1492,38,287,50,57,33,1,5,10,4,6,0,1,1,1,1,0,1,1957,103.96666666666667,1,Has Child,5,3
806,62,Undergraduate,Single,78353.0,0,1,16-04-2013,51,752,122,476,39,153,34,1,10,2,11,8,0,0,0,0,0,0,0,1576,105.16666666666667,1,Has Child,0,2
807,67,Graduate,Partner,93404.0,1,2,07-05-2013,97,1279,15,287,20,0,15,3,3,4,7,5,0,1,1,0,0,0,0,1616,104.46666666666667,3,Has Child,2,5
808,59,Graduate,Single,37859.0,1,2,12-01-2013,75,22,1,8,2,1,2,2,1,0,3,8,0,0,0,0,0,0,0,36,108.3,3,Has Child,0,4
809,63,Postgraduate,Single,80995.0,0,1,11-05-2013,83,860,28,409,73,56,56,1,8,9,4,4,0,0,0,0,0,0,0,1482,104.33333333333333,1,Has Child,0,2
810,37,Graduate,Partner,16529.0,1,0,01-03-2014,23,3,0,5,13,0,1,1,1,0,3,6,0,0,0,0,0,0,0,22,94.53333333333333,1,Has Child,0,3
811,45,Postgraduate,Single,55412.0,1,1,22-11-2013,65,10,5,28,11,1,8,1,2,0,3,5,0,0,0,0,0,0,0,63,97.83333333333333,2,Has Child,0,3
812,29,Graduate,Single,48789.0,0,0,10-09-2012,94,351,16,156,7,5,145,1,6,4,7,6,0,0,0,0,0,0,0,680,112.43333333333334,0,No Child,0,1
813,54,Postgraduate,Partner,56575.0,0,2,05-05-2013,42,421,5,90,0,16,10,3,7,3,7,5,0,0,0,0,0,0,0,542,104.53333333333333,2,Has Child,0,4
814,41,Undergraduate,Partner,25130.0,1,0,02-10-2013,10,2,5,7,0,18,18,2,2,0,3,7,0,0,0,0,0,0,0,50,99.53333333333333,1,Has Child,0,3
815,54,Graduate,Partner,35441.0,1,1,14-02-2013,94,25,1,9,2,1,1,2,1,0,3,8,0,0,0,0,0,0,0,39,107.2,2,Has Child,0,4
816,65,Graduate,Partner,71391.0,0,1,29-03-2013,50,336,123,274,46,123,141,5,6,5,12,3,0,0,0,0,0,0,0,1043,105.76666666666667,1,Has Child,0,3
817,49,Postgraduate,Single,49494.0,1,0,25-04-2013,46,191,9,97,0,6,82,2,6,1,5,7,0,0,0,0,0,0,0,385,104.86666666666666,1,Has Child,0,2
818,41,Graduate,Single,81702.0,0,0,23-09-2012,98,563,50,774,28,31,187,1,7,7,12,3,0,0,0,0,0,0,0,1633,112.0,0,No Child,0,1
819,41,Undergraduate,Single,45889.0,0,1,02-07-2013,42,31,0,6,0,1,8,1,1,0,3,6,0,0,0,0,0,0,0,46,102.6,1,Has Child,0,2
820,44,Graduate,Single,56628.0,0,1,21-03-2014,30,479,5,82,7,17,171,2,7,6,5,5,1,0,0,0,0,0,0,761,93.86666666666666,1,Has Child,1,2
821,71,Graduate,Partner,34026.0,1,1,05-08-2013,11,18,6,15,12,8,17,3,2,1,3,5,0,0,0,0,0,0,0,76,101.46666666666667,2,Has Child,0,4
822,47,Graduate,Partner,40049.0,0,1,29-11-2012,61,91,65,52,10,44,28,3,3,2,6,5,0,0,0,0,0,0,0,290,109.76666666666667,1,Has Child,0,3
823,33,Graduate,Single,34176.0,1,0,12-05-2014,12,5,7,24,19,14,20,4,3,0,4,6,0,0,0,0,0,0,0,89,92.13333333333334,1,Has Child,0,2
824,40,Graduate,Partner,19419.0,1,0,10-11-2012,76,2,14,28,16,3,7,4,4,0,3,9,0,0,0,0,0,0,0,70,110.4,1,Has Child,0,3
825,61,Undergraduate,Partner,82504.0,0,0,27-07-2013,2,362,50,431,134,35,54,1,3,6,7,1,0,0,0,0,0,0,0,1066,101.76666666666667,0,No Child,0,2
826,51,Graduate,Partner,81205.0,0,0,13-01-2014,43,724,74,929,97,55,130,1,5,6,7,2,1,0,1,0,1,0,1,2009,96.1,0,No Child,4,2
827,30,Undergraduate,Single,61618.0,0,0,29-09-2012,27,605,91,399,0,45,205,2,3,6,8,3,0,0,0,0,0,0,0,1345,111.8,0,No Child,0,1
828,65,Postgraduate,Single,55284.0,0,1,24-12-2012,60,547,7,140,0,7,63,3,7,5,8,5,0,0,0,0,0,0,0,764,108.93333333333334,1,Has Child,0,2
829,58,Graduate,Single,49980.0,0,1,23-10-2013,79,104,1,54,13,9,14,2,3,1,5,5,0,0,0,0,0,0,0,195,98.83333333333333,1,Has Child,0,2
830,41,Graduate,Partner,15072.0,2,0,10-05-2013,96,8,2,15,0,10,18,4,3,1,3,5,0,0,0,0,0,0,0,53,104.36666666666666,2,Has Child,0,4
831,47,Graduate,Single,49166.0,0,1,13-06-2013,17,224,2,25,7,0,110,2,5,3,3,6,0,0,0,0,0,0,0,368,103.23333333333333,1,Has Child,0,2
832,67,Postgraduate,Partner,65324.0,0,1,11-01-2014,0,384,0,102,21,32,5,3,6,2,9,4,0,0,0,0,0,0,0,544,96.16666666666667,1,Has Child,0,3
833,64,Undergraduate,Partner,82347.0,0,0,06-11-2012,38,556,54,845,202,133,63,1,7,7,10,3,1,0,0,1,0,0,0,1853,110.53333333333333,0,No Child,2,2
834,55,Postgraduate,Partner,30843.0,1,1,26-05-2014,43,24,0,2,0,0,9,2,1,1,2,5,1,0,0,0,0,0,0,35,91.66666666666667,2,Has Child,1,4
835,47,Postgraduate,Partner,46374.0,0,1,17-03-2014,1,408,0,21,0,0,17,3,7,1,7,8,0,1,0,1,0,0,1,446,94.0,1,Has Child,3,3
836,42,Graduate,Single,60474.0,0,1,01-04-2013,25,265,199,303,234,9,170,7,10,2,12,7,0,0,0,0,0,0,0,1180,105.66666666666667,1,Has Child,0,2
837,48,Postgraduate,Partner,38576.0,0,1,04-03-2014,2,34,0,7,0,0,0,1,1,0,3,7,0,0,0,0,0,0,0,41,94.43333333333334,1,Has Child,0,3
838,36,Graduate,Partner,55357.0,2,0,19-02-2013,66,374,64,116,84,25,64,3,6,2,11,5,0,0,0,0,0,0,0,727,107.03333333333333,2,Has Child,0,4
839,55,Graduate,Partner,37758.0,1,1,04-10-2012,49,27,2,10,0,0,1,2,1,0,3,8,0,0,0,0,0,0,0,40,111.63333333333334,2,Has Child,0,4
840,32,Undergraduate,Partner,85710.0,0,0,05-05-2013,5,600,20,350,29,30,33,1,6,9,10,2,0,0,1,0,0,0,0,1062,104.53333333333333,0,No Child,1,2
841,52,Graduate,Partner,23228.0,1,0,26-01-2014,71,13,2,18,6,1,0,2,2,0,3,8,0,0,0,0,0,0,0,40,95.66666666666667,1,Has Child,0,3
842,52,Postgraduate,Partner,44602.0,1,1,15-02-2014,35,167,2,89,0,0,34,6,6,1,4,8,0,0,0,0,0,0,0,292,95.0,2,Has Child,0,4
843,34,Graduate,Partner,7500.0,0,0,09-01-2013,94,0,2,3,4,1,5,1,0,0,3,6,0,0,0,0,0,0,0,15,108.4,0,No Child,0,2
844,32,Undergraduate,Partner,38683.0,1,0,04-10-2012,80,46,35,69,84,41,66,6,4,1,6,7,0,0,0,0,0,0,0,341,111.63333333333334,1,Has Child,0,3
845,46,Undergraduate,Single,49514.0,1,0,17-12-2013,61,88,39,78,58,13,93,2,6,1,4,7,0,0,0,0,0,0,0,369,97.0,1,Has Child,0,2
846,48,Postgraduate,Partner,57906.0,0,1,11-06-2013,29,243,11,119,10,3,15,3,4,2,8,4,0,0,0,0,0,0,0,401,103.3,1,Has Child,0,3
847,55,Postgraduate,Single,43456.0,0,1,26-03-2013,0,275,11,68,25,7,7,3,5,1,8,5,0,0,0,0,0,0,0,393,105.86666666666666,1,Has Child,0,2
848,35,Postgraduate,Single,19485.0,2,0,24-09-2013,80,6,0,4,0,0,0,1,1,0,2,7,0,0,0,0,0,0,0,10,99.8,2,Has Child,0,3
849,43,Graduate,Partner,53172.0,0,1,06-05-2013,54,121,62,90,68,20,125,3,2,3,8,3,0,0,0,0,0,0,0,486,104.5,1,Has Child,0,3
850,42,Graduate,Partner,30545.0,1,0,17-10-2012,71,4,12,15,19,7,12,2,2,0,3,7,0,0,0,0,0,0,0,69,111.2,1,Has Child,0,3
851,38,Postgraduate,Partner,70123.0,0,0,28-09-2013,27,1308,0,396,23,0,0,1,5,7,4,3,0,1,0,0,1,0,0,1727,99.66666666666667,0,No Child,2,2
852,62,Graduate,Single,62450.0,0,1,06-01-2014,61,515,47,267,62,66,38,2,5,5,4,3,0,1,0,0,0,0,0,995,96.33333333333333,1,Has Child,1,2
853,45,Graduate,Partner,21675.0,1,0,11-06-2014,55,4,0,16,17,4,4,3,4,0,3,7,0,0,0,0,0,0,0,45,91.13333333333334,1,Has Child,0,3
854,40,Undergraduate,Single,42395.0,1,1,04-04-2014,35,48,13,57,24,15,25,4,3,1,4,7,0,0,0,0,0,0,0,182,93.4,2,Has Child,0,3
855,43,Postgraduate,Partner,61346.0,1,0,06-10-2013,34,562,58,168,43,16,142,1,5,7,10,3,0,0,0,0,0,0,0,989,99.4,1,Has Child,0,3
856,68,Graduate,Partner,80812.0,0,0,17-09-2013,95,769,22,500,210,143,33,1,4,8,5,2,1,0,1,1,0,0,0,1677,100.03333333333333,0,No Child,3,2
857,50,Postgraduate,Single,42835.0,1,1,30-06-2013,64,379,4,93,12,9,98,7,6,6,4,6,0,0,0,0,0,0,0,595,102.66666666666667,2,Has Child,0,3
858,38,Graduate,Partner,39922.0,1,0,14-02-2013,30,29,12,59,19,1,36,2,3,0,4,8,0,0,0,0,0,0,0,156,107.2,1,Has Child,0,3
859,65,Postgraduate,Single,86424.0,0,0,05-04-2014,12,387,68,569,89,45,68,1,6,9,12,1,0,0,0,0,0,0,0,1226,93.36666666666666,0,No Child,0,1
860,43,Undergraduate,Partner,17117.0,1,0,17-01-2013,96,12,23,38,30,18,7,4,3,1,3,9,0,0,0,0,0,0,0,128,108.13333333333334,1,Has Child,0,3
861,49,Graduate,Single,24762.0,1,0,10-02-2014,16,6,10,12,3,15,40,3,3,1,2,8,1,0,0,0,0,0,1,86,95.16666666666667,1,Has Child,2,2
862,46,Graduate,Partner,35797.0,0,1,16-10-2012,16,27,1,14,4,1,21,2,2,0,3,8,0,0,0,0,0,0,0,68,111.23333333333333,1,Has Child,0,3
863,46,Graduate,Single,36627.0,2,0,23-07-2013,78,9,1,5,0,0,1,1,0,0,3,5,0,0,0,0,0,0,0,16,101.9,2,Has Child,0,3
864,40,Undergraduate,Partner,51111.0,1,1,19-06-2014,83,22,0,19,6,5,3,2,2,0,3,6,0,0,0,0,0,0,0,55,90.86666666666666,2,Has Child,0,4
865,49,Postgraduate,Single,86857.0,0,0,12-09-2012,96,899,102,838,133,102,40,1,5,6,10,2,0,0,0,0,0,0,1,2114,112.36666666666666,0,No Child,1,1
866,51,Postgraduate,Partner,82072.0,0,0,02-07-2013,67,889,55,685,168,92,129,1,3,2,13,1,0,0,0,0,0,0,0,2018,102.6,0,No Child,0,2
867,68,Postgraduate,Single,46231.0,2,1,26-11-2012,87,189,2,55,0,5,12,4,6,1,4,9,0,0,0,0,0,0,0,263,109.86666666666666,3,Has Child,0,4
868,62,Graduate,Partner,42243.0,1,1,11-12-2013,34,48,0,2,0,0,5,2,2,0,3,7,0,0,0,0,0,0,0,55,97.2,2,Has Child,0,4
869,59,Graduate,Partner,51195.0,1,1,01-04-2013,46,230,14,156,82,24,58,8,9,2,5,8,0,0,0,0,0,0,0,564,105.66666666666667,2,Has Child,0,4
